,date,state,positive
2002,20200311,CT,3.0
2003,20200311,DC,5.0
2004,20200311,DE,1.0
2005,20200311,FL,28.0
2006,20200311,GA,22.0
2007,20200311,HI,2.0
2008,20200311,IA,13.0
2009,20200311,ID,0.0
2010,20200311,IL,19.0
2011,20200311,IN,10.0
2012,20200311,KS,1.0
2013,20200311,KY,8.0
2014,20200311,LA,6.0
2015,20200311,MA,92.0
2016,20200311,MD,9.0
2017,20200311,ME,0.0
2018,20200311,MI,497.0
2019,20200311,MN,5.0
2020,20200311,MO,1.0
2021,20200311,MS,0.0
2022,20200311,MT,0.0
2023,20200311,NC,7.0
2024,20200311,ND,0.0
2025,20200311,NE,5.0
2026,20200311,NH,4.0
2027,20200311,NJ,24.0
2028,20200311,NM,3.0
2029,20200311,NV,5.0
2030,20200311,NY,216.0
2031,20200311,OH,4.0
2032,20200311,OK,2.0
2033,20200311,OR,19.0
2034,20200311,PA,16.0
2035,20200311,RI,5.0
2036,20200311,SC,9.0
2037,20200311,SD,5.0
2038,20200311,TN,7.0
2039,20200311,TX,21.0
2040,20200311,UT,2.0
2041,20200311,VA,9.0
2042,20200311,VT,1.0
2043,20200311,WA,474.0
2044,20200311,WI,3.0
2045,20200311,WV,0.0
2046,20200311,WY,0.0
2047,20200310,AK,0.0
2048,20200310,AL,0.0
2049,20200310,AR,0.0
2050,20200310,AZ,6.0
2051,20200310,CA,133.0
2052,20200310,CO,12.0
2053,20200310,CT,2.0
2054,20200310,DC,5.0
2055,20200310,DE,0.0
2056,20200310,FL,19.0
2057,20200310,GA,17.0
2058,20200310,HI,2.0
2059,20200310,IA,8.0
2060,20200310,ID,0.0
2061,20200310,IL,19.0
2062,20200310,IN,6.0
2063,20200310,KS,1.0
2064,20200310,KY,6.0
2065,20200310,LA,1.0
2066,20200310,MA,92.0
2067,20200310,MD,6.0
2068,20200310,ME,0.0
2069,20200310,MI,358.0
2070,20200310,MN,3.0
2071,20200310,MO,1.0
2072,20200310,MS,0.0
2073,20200310,MT,0.0
2074,20200310,NC,7.0
2075,20200310,ND,0.0
2076,20200310,NE,3.0
2077,20200310,NH,4.0
2078,20200310,NJ,15.0
2079,20200310,NM,0.0
2080,20200310,NV,1.0
2081,20200310,NY,173.0
2082,20200310,OH,3.0
2083,20200310,OK,2.0
2084,20200310,OR,15.0
2085,20200310,PA,12.0
2086,20200310,RI,3.0
2087,20200310,SC,7.0
2088,20200310,SD,0.0
2089,20200310,TN,7.0
2090,20200310,TX,13.0
2091,20200310,UT,2.0
2092,20200310,VA,8.0
2093,20200310,VT,1.0
2094,20200310,WA,390.0
2095,20200310,WI,2.0
2096,20200310,WV,0.0
2097,20200310,WY,0.0
2098,20200309,AK,0.0
2099,20200309,AL,0.0
2100,20200309,AR,0.0
2101,20200309,AZ,5.0
2102,20200309,CA,114.0
2103,20200309,CO,9.0
2104,20200309,CT,1.0
2105,20200309,DC,1.0
2106,20200309,DE,0.0
2107,20200309,FL,18.0
2108,20200309,GA,12.0
2109,20200309,HI,2.0
2110,20200309,IA,3.0
2111,20200309,ID,0.0
2112,20200309,IL,7.0
2113,20200309,IN,2.0
2114,20200309,KS,1.0
2115,20200309,KY,4.0
2116,20200309,LA,1.0
2117,20200309,MA,41.0
2118,20200309,MD,5.0
2119,20200309,ME,0.0
2120,20200309,MI,254.0
2121,20200309,MN,2.0
2122,20200309,MO,1.0
2123,20200309,MS,0.0
2124,20200309,MT,0.0
2125,20200309,NC,2.0
2126,20200309,ND,0.0
2127,20200309,NE,3.0
2128,20200309,NH,4.0
2129,20200309,NJ,11.0
2130,20200309,NM,0.0
2131,20200309,NV,1.0
2132,20200309,NY,142.0
2133,20200309,OH,3.0
2134,20200309,OK,1.0
2135,20200309,OR,14.0
2136,20200309,PA,10.0
2137,20200309,RI,3.0
2138,20200309,SC,7.0
2139,20200309,SD,0.0
2140,20200309,TN,3.0
2141,20200309,TX,12.0
2142,20200309,UT,1.0
2143,20200309,VA,3.0
2144,20200309,VT,1.0
2145,20200309,WA,343.0
2146,20200309,WI,1.0
2147,20200309,WV,0.0
2148,20200309,WY,0.0
2149,20200308,AK,0.0
2150,20200308,AL,0.0
2151,20200308,AR,0.0
2152,20200308,AZ,5.0
2153,20200308,CA,88.0
2154,20200308,CO,8.0
2155,20200308,CT,1.0
2156,20200308,DC,1.0
2157,20200308,DE,0.0
2158,20200308,FL,17.0
2159,20200308,GA,7.0
2160,20200308,HI,1.0
2161,20200308,IA,0.0
2162,20200308,ID,0.0
2163,20200308,IL,6.0
2164,20200308,IN,2.0
2165,20200308,KS,1.0
2166,20200308,KY,1.0
2167,20200308,LA,0.0
2168,20200308,MA,13.0
2169,20200308,MD,3.0
2170,20200308,ME,0.0
2171,20200308,MI,168.0
2172,20200308,MN,1.0
2173,20200308,MO,1.0
2174,20200308,MS,0.0
2175,20200308,MT,0.0
2176,20200308,NC,2.0
2177,20200308,ND,0.0
2178,20200308,NE,1.0
2179,20200308,NH,4.0
2180,20200308,NJ,6.0
2181,20200308,NM,0.0
2182,20200308,NV,1.0
2183,20200308,NY,105.0
2184,20200308,OH,0.0
2185,20200308,OK,1.0
2186,20200308,OR,14.0
2187,20200308,PA,6.0
2188,20200308,RI,3.0
2189,20200308,SC,2.0
2190,20200308,SD,0.0
2191,20200308,TN,3.0
2192,20200308,TX,8.0
2193,20200308,UT,1.0
2194,20200308,VA,2.0
2195,20200308,VT,1.0
2196,20200308,WA,246.0
2197,20200308,WI,1.0
2198,20200308,WV,0.0
2199,20200308,WY,0.0
2200,20200307,AK,0.0
2201,20200307,AL,0.0
2202,20200307,AR,0.0
2203,20200307,AZ,5.0
2204,20200307,CA,69.0
2205,20200307,CO,8.0
2206,20200307,CT,0.0
2207,20200307,DC,0.0
2208,20200307,DE,0.0
2209,20200307,FL,14.0
2210,20200307,GA,6.0
2211,20200307,HI,1.0
2212,20200307,IA,0.0
2213,20200307,ID,0.0
2214,20200307,IL,6.0
2215,20200307,IN,1.0
2216,20200307,KS,0.0
2217,20200307,KY,1.0
2218,20200307,LA,0.0
2219,20200307,MA,13.0
2220,20200307,MD,3.0
2221,20200307,ME,0.0
2222,20200307,MI,128.0
2223,20200307,MN,1.0
2224,20200307,MO,0.0
2225,20200307,MS,0.0
2226,20200307,MT,0.0
2227,20200307,NC,2.0
2228,20200307,ND,0.0
2229,20200307,NE,1.0
2230,20200307,NH,2.0
2231,20200307,NJ,4.0
2232,20200307,NM,0.0
2233,20200307,NV,1.0
2234,20200307,NY,76.0
2235,20200307,OH,0.0
2236,20200307,OK,1.0
2237,20200307,OR,7.0
2238,20200307,PA,4.0
2239,20200307,RI,2.0
2240,20200307,SC,2.0
2241,20200307,SD,0.0
2242,20200307,TN,1.0
2243,20200307,TX,8.0
2244,20200307,UT,1.0
2245,20200307,VA,0.0
2246,20200307,VT,0.0
2247,20200307,WA,181.0
2248,20200307,WI,1.0
2249,20200307,WV,0.0
2250,20200307,WY,0.0
2251,20200306,AK,0.0
2252,20200306,AR,0.0
2253,20200306,AZ,3.0
2254,20200306,CA,60.0
2255,20200306,CO,2.0
2256,20200306,DC,0.0
2257,20200306,DE,0.0
2258,20200306,FL,9.0
2259,20200306,GA,2.0
2260,20200306,IA,0.0
2261,20200306,IL,5.0
2262,20200306,IN,1.0
2263,20200306,KS,0.0
2264,20200306,KY,0.0
2265,20200306,MA,8.0
2266,20200306,MD,3.0
2267,20200306,MI,98.0
2268,20200306,MN,0.0
2269,20200306,NC,2.0
2270,20200306,NE,0.0
2271,20200306,NH,2.0
2272,20200306,NJ,1.0
2273,20200306,NM,0.0
2274,20200306,NV,1.0
2275,20200306,NY,33.0
2276,20200306,OH,0.0
2277,20200306,OR,3.0
2278,20200306,PA,2.0
2279,20200306,RI,3.0
2280,20200306,SC,0.0
2281,20200306,TN,1.0
2282,20200306,TX,5.0
2283,20200306,VA,0.0
2284,20200306,VT,0.0
2285,20200306,WA,149.0
2286,20200306,WI,1.0
2287,20200306,WV,0.0
2288,20200305,AZ,2.0
2289,20200305,CA,53.0
2290,20200305,CO,0.0
2291,20200305,DC,0.0
2292,20200305,FL,9.0
2293,20200305,GA,2.0
2294,20200305,IL,5.0
2295,20200305,MA,2.0
2296,20200305,MD,0.0
2297,20200305,MI,72.0
2298,20200305,NC,1.0
2299,20200305,NE,0.0
2300,20200305,NH,2.0
2301,20200305,NJ,1.0
2302,20200305,NV,1.0
2303,20200305,NY,22.0
2304,20200305,OH,0.0
2305,20200305,OR,3.0
2306,20200305,RI,2.0
2307,20200305,SC,0.0
2308,20200305,TN,1.0
2309,20200305,TX,1.0
2310,20200305,VA,0.0
2311,20200305,WA,96.0
2312,20200305,WI,1.0
2313,20200304,AZ,2.0
2314,20200304,CA,53.0
2315,20200304,FL,2.0
2316,20200304,GA,2.0
2317,20200304,IL,4.0
2318,20200304,MA,2.0
2319,20200304,MI,52.0
2320,20200304,NC,1.0
2321,20200304,NH,2.0
2322,20200304,NY,6.0
2323,20200304,OR,3.0
2324,20200304,RI,2.0
2325,20200304,SC,0.0
2326,20200304,TX,1.0
2327,20200304,WA,76.0
2328,20200304,WI,1.0
2329,20200303,MI,34.0
2330,20200303,RI,2.0
2331,20200303,WA,58.0
2332,20200302,MI,18.0
2333,20200302,RI,1.0
2334,20200302,WA,34.0
2335,20200301,MI,9.0
2336,20200301,RI,1.0
2337,20200301,WA,30.0
2338,20200229,WA,18.0
2339,20200228,WA,9.0
